"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"CY000176090","LARNACA, CY","2021-12-10","0.00","60",,"51"
"CY000176090","LARNACA, CY","2021-12-11","0.00","62",,"57"
"CY000176090","LARNACA, CY","2021-12-12","0.00","63","71",
"CY000176090","LARNACA, CY","2021-12-13","0.00","66",,"60"
"CY000176090","LARNACA, CY","2021-12-14","0.01","63",,
"CY000176090","LARNACA, CY","2021-12-15","0.13","56","63","49"
"CY000176090","LARNACA, CY","2021-12-16","0.48","56","67","47"
"CY000176090","LARNACA, CY","2021-12-17","0.00","55",,
"CY000176090","LARNACA, CY","2021-12-18",,"54",,
"CY000176090","LARNACA, CY","2021-12-19",,"57","63",
"CY000176090","LARNACA, CY","2021-12-20",,"53",,
"CY000176090","LARNACA, CY","2021-12-21","0.00","57","67","46"
"CY000176090","LARNACA, CY","2021-12-22","0.14","53",,"46"
"CY000176090","LARNACA, CY","2021-12-23","0.00","52","63","42"
"CY000176090","LARNACA, CY","2021-12-24",,"51","59",
"CY000176090","LARNACA, CY","2021-12-25","0.00","52","64","40"
"CY000176090","LARNACA, CY","2021-12-26","0.00","58",,
"CY000176090","LARNACA, CY","2021-12-27","0.00","57","67",
"CY000176090","LARNACA, CY","2021-12-28","0.00","56","65",
"CY000176090","LARNACA, CY","2021-12-29","0.00","57",,"50"
"CY000176090","LARNACA, CY","2021-12-30",,"60","64",
"CY000176090","LARNACA, CY","2021-12-31",,"59",,
